Date,Open,High,Low,Close,Adj Close,Volume
2017-10-06,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,8.065570831298828,0
2017-10-09,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,8.057497024536133,0
2017-10-10,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,8.105938911437988,0
2017-10-11,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,8.122086524963379,0
2017-10-12,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,8.162454605102539,0
2017-10-13,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,8.235116958618164,0
2017-10-16,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,8.251265525817871,0
2017-10-17,10.229999542236328,10.229999542236328,10.229999542236328,10.229999542236328,8.25933837890625,0
2017-10-18,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,8.235116958618164,0
2017-10-19,10.229999542236328,10.229999542236328,10.229999542236328,10.229999542236328,8.25933837890625,0
2017-10-20,10.170000076293945,10.170000076293945,10.170000076293945,10.170000076293945,8.210896492004395,0
2017-10-23,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,8.15438175201416,0
2017-10-24,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,8.105938911437988,0
2017-10-25,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,8.065570831298828,0
2017-10-26,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,8.033276557922363,0
2017-10-27,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,8.146307945251465,0
2017-10-30,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,8.186676025390625,0
2017-10-31,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,8.227043151855469,0
2017-11-01,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,8.235116958618164,0
2017-11-02,10.220000267028809,10.220000267028809,10.220000267028809,10.220000267028809,8.251265525817871,0
2017-11-03,10.270000457763672,10.270000457763672,10.270000457763672,10.270000457763672,8.291632652282715,0
2017-11-06,10.319999694824219,10.319999694824219,10.319999694824219,10.319999694824219,8.332000732421875,0
2017-11-07,10.34000015258789,10.34000015258789,10.34000015258789,10.34000015258789,8.348148345947266,0
2017-11-08,10.319999694824219,10.319999694824219,10.319999694824219,10.319999694824219,8.332000732421875,0
2017-11-09,10.279999732971191,10.279999732971191,10.279999732971191,10.279999732971191,8.29970645904541,0
2017-11-10,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,8.146307945251465,0
2017-11-13,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,8.13823413848877,0
2017-11-14,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,8.19474983215332,0
2017-11-15,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,8.19474983215332,0
2017-11-16,10.15999984741211,10.15999984741211,10.15999984741211,10.15999984741211,8.2028226852417,0
2017-11-17,10.229999542236328,10.229999542236328,10.229999542236328,10.229999542236328,8.25933837890625,0
2017-11-20,10.319999694824219,10.319999694824219,10.319999694824219,10.319999694824219,8.332000732421875,0
2017-11-21,10.420000076293945,10.420000076293945,10.420000076293945,10.420000076293945,8.412738800048828,0
2017-11-22,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,8.453105926513672,0
2017-11-24,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,8.436958312988281,0
2017-11-27,10.449999809265137,10.449999809265137,10.449999809265137,10.449999809265137,8.436958312988281,0
2017-11-28,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,8.453105926513672,0
2017-11-29,10.359999656677246,10.359999656677246,10.359999656677246,10.359999656677246,8.364295959472656,0
2017-11-30,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,8.3158540725708,0
2017-12-01,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,8.372369766235352,0
2017-12-04,10.369999885559082,10.369999885559082,10.369999885559082,10.369999885559082,8.372369766235352,0
2017-12-05,10.420000076293945,10.420000076293945,10.420000076293945,10.420000076293945,8.412738800048828,0
2017-12-06,10.470000267028809,10.470000267028809,10.470000267028809,10.470000267028809,8.453105926513672,0
2017-12-07,10.479999542236328,10.479999542236328,10.479999542236328,10.479999542236328,8.461179733276367,0
2017-12-08,10.529999732971191,10.529999732971191,10.529999732971191,10.529999732971191,8.501546859741211,0
2017-12-11,10.59000015258789,10.59000015258789,10.59000015258789,10.59000015258789,8.549989700317383,0
2017-12-12,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,8.541915893554688,0
2017-12-13,10.630000114440918,10.630000114440918,10.630000114440918,10.630000114440918,8.582284927368164,0
2017-12-14,10.680000305175781,10.680000305175781,10.680000305175781,10.680000305175781,8.622653007507324,0
2017-12-15,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945,8.699291229248047,0
2017-12-18,10.619999885559082,10.619999885559082,10.619999885559082,10.619999885559082,8.658526420593262,0
2017-12-19,10.510000228881836,10.510000228881836,10.510000228881836,10.510000228881836,8.568842887878418,0
2017-12-20,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,8.479159355163574,0
2017-12-21,10.479999542236328,10.479999542236328,10.479999542236328,10.479999542236328,8.54438304901123,0
2017-12-22,10.460000038146973,10.460000038146973,10.460000038146973,10.460000038146973,8.528077125549316,0
2017-12-26,10.5,10.5,10.5,10.5,8.560688972473145,0
2017-12-27,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,8.642220497131348,0
2017-12-28,10.600000381469727,10.600000381469727,10.600000381469727,10.600000381469727,8.642220497131348,0
2017-12-29,10.569999694824219,10.569999694824219,10.569999694824219,10.569999694824219,8.61776065826416,0
2018-01-02,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,8.625913619995117,0
2018-01-03,10.649999618530273,10.649999618530273,10.649999618530273,10.649999618530273,8.682985305786133,0
2018-01-04,10.65999984741211,10.65999984741211,10.65999984741211,10.65999984741211,8.69113826751709,0
2018-01-05,10.640000343322754,10.640000343322754,10.640000343322754,10.640000343322754,8.674832344055176,0
2018-01-08,10.640000343322754,10.640000343322754,10.640000343322754,10.640000343322754,8.674832344055176,0
2018-01-09,10.5,10.5,10.5,10.5,8.560688972473145,0
2018-01-10,10.520000457763672,10.520000457763672,10.520000457763672,10.520000457763672,8.576995849609375,0
2018-01-11,10.5600004196167,10.5600004196167,10.5600004196167,10.5600004196167,8.60960865020752,0
2018-01-12,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,8.601454734802246,0
2018-01-16,10.5,10.5,10.5,10.5,8.560688972473145,0
2018-01-17,10.479999542236328,10.479999542236328,10.479999542236328,10.479999542236328,8.54438304901123,0
2018-01-18,10.40999984741211,10.40999984741211,10.40999984741211,10.40999984741211,8.487312316894531,0
2018-01-19,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,8.479159355163574,0
2018-01-22,10.420000076293945,10.420000076293945,10.420000076293945,10.420000076293945,8.495466232299805,0
2018-01-23,10.420000076293945,10.420000076293945,10.420000076293945,10.420000076293945,8.495466232299805,0
2018-01-24,10.34000015258789,10.34000015258789,10.34000015258789,10.34000015258789,8.430241584777832,0
2018-01-25,10.380000114440918,10.380000114440918,10.380000114440918,10.380000114440918,8.46285343170166,0
2018-01-26,10.350000381469727,10.350000381469727,10.350000381469727,10.350000381469727,8.438394546508789,0
2018-01-29,10.130000114440918,10.130000114440918,10.130000114440918,10.130000114440918,8.259027481079102,0
