Date,Open,High,Low,Close,Adj Close,Volume
2023-05-16,103.41500091552734,103.41500091552734,103.41500091552734,103.41500091552734,103.41500091552734,0
2023-05-17,102.11499786376953,102.11499786376953,102.11499786376953,102.11499786376953,102.11499786376953,0
2023-05-18,104.50499725341797,104.50499725341797,104.50499725341797,104.50499725341797,104.50499725341797,0
2023-05-19,105.92500305175781,105.92500305175781,105.92500305175781,105.92500305175781,105.92500305175781,0
2023-05-22,104.99500274658203,104.99500274658203,104.99500274658203,104.99500274658203,104.99500274658203,0
2023-05-23,105.81500244140625,105.81500244140625,105.81500244140625,105.81500244140625,105.81500244140625,0
2023-05-24,105.38500213623047,105.38500213623047,105.38500213623047,105.38500213623047,105.38500213623047,0
2023-05-25,103.7249984741211,103.7249984741211,103.7249984741211,103.7249984741211,103.7249984741211,0
2023-05-26,103.75499725341797,103.75499725341797,103.75499725341797,103.75499725341797,103.75499725341797,0
2023-05-30,105.29499816894531,105.29499816894531,105.29499816894531,105.29499816894531,105.29499816894531,0
2023-05-31,104.8949966430664,104.8949966430664,104.8949966430664,104.8949966430664,104.8949966430664,0
2023-06-01,103.98500061035156,103.98500061035156,103.98500061035156,103.98500061035156,103.98500061035156,0
2023-06-02,105.125,105.125,105.125,105.125,105.125,0
2023-06-05,108.98500061035156,108.98500061035156,108.98500061035156,108.98500061035156,108.98500061035156,0
2023-06-06,107.98500061035156,107.98500061035156,107.98500061035156,107.98500061035156,107.98500061035156,0
2023-06-07,109.84500122070312,109.84500122070312,109.84500122070312,109.84500122070312,109.84500122070312,0
2023-06-08,110.69499969482422,110.69499969482422,110.69499969482422,110.69499969482422,110.69499969482422,0
2023-06-09,110.88500213623047,110.88500213623047,110.88500213623047,110.88500213623047,110.88500213623047,0
2023-06-12,110.3949966430664,110.3949966430664,110.3949966430664,110.3949966430664,110.3949966430664,0
2023-06-13,111.20500183105469,111.20500183105469,111.20500183105469,111.20500183105469,111.20500183105469,0
2023-06-14,112.46499633789062,112.46499633789062,112.46499633789062,112.46499633789062,112.46499633789062,0
2023-06-28,111.00499725341797,111.00499725341797,111.00499725341797,111.00499725341797,111.00499725341797,0
2023-06-29,111.0250015258789,111.0250015258789,111.0250015258789,111.0250015258789,111.0250015258789,0
2023-06-30,112.49500274658203,112.49500274658203,112.49500274658203,112.49500274658203,112.49500274658203,0
2023-07-03,113.78500366210938,113.78500366210938,113.78500366210938,113.78500366210938,113.78500366210938,0
2023-07-05,114.56500244140625,114.56500244140625,114.56500244140625,114.56500244140625,114.56500244140625,0
2023-07-06,113.61499786376953,113.61499786376953,113.61499786376953,113.61499786376953,113.61499786376953,0
2023-07-07,111.58499908447266,111.58499908447266,111.58499908447266,111.58499908447266,111.58499908447266,0
2023-07-10,111.92500305175781,111.92500305175781,111.92500305175781,111.92500305175781,111.92500305175781,0
2023-07-11,113.45500183105469,113.45500183105469,113.45500183105469,113.45500183105469,113.45500183105469,0
2023-07-12,114.17500305175781,114.17500305175781,114.17500305175781,114.17500305175781,114.17500305175781,0
2023-07-13,114.9749984741211,114.9749984741211,114.9749984741211,114.9749984741211,114.9749984741211,0
2023-07-14,115.6449966430664,115.6449966430664,115.6449966430664,115.6449966430664,115.6449966430664,0
2023-07-19,117.79499816894531,117.79499816894531,117.79499816894531,117.79499816894531,117.79499816894531,0
2023-07-20,118.36499786376953,118.36499786376953,118.36499786376953,118.36499786376953,118.36499786376953,0
2023-07-21,118.06500244140625,118.06500244140625,118.06500244140625,118.06500244140625,118.06500244140625,0
2023-07-24,117.81500244140625,117.81500244140625,117.81500244140625,117.81500244140625,117.81500244140625,0
2023-07-25,118.65499877929688,118.65499877929688,118.65499877929688,118.65499877929688,118.65499877929688,0
2023-07-26,119.00499725341797,119.00499725341797,119.00499725341797,119.00499725341797,119.00499725341797,0
2023-07-27,119.56500244140625,119.56500244140625,119.56500244140625,119.56500244140625,119.56500244140625,0
2023-07-28,118.49500274658203,118.49500274658203,118.49500274658203,118.49500274658203,118.49500274658203,0
