Date,Open,High,Low,Close,Adj Close,Volume
2023-02-17,6.380000114440918,6.380000114440918,6.380000114440918,6.380000114440918,6.380000114440918,0
2023-02-21,6.179999828338623,6.179999828338623,6.179999828338623,6.179999828338623,6.179999828338623,0
2023-02-22,5.820000171661377,5.820000171661377,5.820000171661377,5.820000171661377,5.820000171661377,0
2023-02-23,5.789999961853027,5.789999961853027,5.789999961853027,5.789999961853027,5.789999961853027,0
2023-02-24,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,0
2023-02-27,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,0
2023-02-28,5.539999961853027,5.539999961853027,5.539999961853027,5.539999961853027,5.539999961853027,0
2023-03-01,5.46999979019165,5.46999979019165,5.46999979019165,5.46999979019165,5.46999979019165,0
2023-03-02,5.659999847412109,5.659999847412109,5.659999847412109,5.659999847412109,5.659999847412109,0
2023-03-03,5.590000152587891,5.590000152587891,5.590000152587891,5.590000152587891,5.590000152587891,0
2023-03-07,5.679999828338623,5.679999828338623,5.679999828338623,5.679999828338623,5.679999828338623,0
2023-03-08,5.639999866485596,5.639999866485596,5.639999866485596,5.639999866485596,5.639999866485596,0
2023-03-09,5.510000228881836,5.510000228881836,5.510000228881836,5.510000228881836,5.510000228881836,0
2023-03-10,5.139999866485596,5.139999866485596,5.139999866485596,5.139999866485596,5.139999866485596,0
2023-03-13,5.070000171661377,5.070000171661377,5.070000171661377,5.070000171661377,5.070000171661377,0
2023-03-14,4.760000228881836,4.760000228881836,4.760000228881836,4.760000228881836,4.760000228881836,0
2023-03-15,4.71999979019165,4.71999979019165,4.71999979019165,4.71999979019165,4.71999979019165,0
2023-03-20,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,0
2023-03-21,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,0
2023-03-22,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0
2023-03-23,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0
2023-03-24,5.090000152587891,5.090000152587891,5.090000152587891,5.090000152587891,5.090000152587891,0
2023-03-27,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,0
2023-03-28,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,5.059999942779541,0
2023-03-29,5.539999961853027,5.539999961853027,5.539999961853027,5.539999961853027,5.539999961853027,0
2023-03-30,5.909999847412109,5.909999847412109,5.909999847412109,5.909999847412109,5.909999847412109,0
2023-03-31,6.039999961853027,6.039999961853027,6.039999961853027,6.039999961853027,6.039999961853027,0
2023-04-03,6.090000152587891,6.090000152587891,6.090000152587891,6.090000152587891,6.090000152587891,0
2023-04-04,6.090000152587891,6.090000152587891,6.090000152587891,6.090000152587891,6.090000152587891,0
2023-04-05,5.989999771118164,5.989999771118164,5.989999771118164,5.989999771118164,5.989999771118164,0
2023-04-06,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,5.849999904632568,0
2023-04-10,6.03000020980835,6.03000020980835,6.03000020980835,6.03000020980835,6.03000020980835,0
2023-04-11,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,0
2023-04-12,6.03000020980835,6.03000020980835,6.03000020980835,6.03000020980835,6.03000020980835,0
2023-04-13,5.739999771118164,5.739999771118164,5.739999771118164,5.739999771118164,5.739999771118164,0
2023-04-14,5.880000114440918,5.880000114440918,5.880000114440918,5.880000114440918,5.880000114440918,0
2023-04-17,5.920000076293945,5.920000076293945,5.920000076293945,5.920000076293945,5.920000076293945,0
2023-04-18,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,0
2023-04-19,6.079999923706055,6.079999923706055,6.079999923706055,6.079999923706055,6.079999923706055,0
2023-04-20,6.03000020980835,6.03000020980835,6.03000020980835,6.03000020980835,6.03000020980835,0
2023-04-21,5.789999961853027,5.789999961853027,5.789999961853027,5.789999961853027,5.789999961853027,0
2023-04-24,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0
